B_0	B_1	B_2	B_3	B_4	B_5	B_6	B_7	B_8	B_9	B_10	Action	Predict	Error	Fitness	Numer	GACount	SubsumerCount	AveActionSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	ActionCount
0	0	#	0	#	#	1	0	#	0	0	0	1000.0	0.98	28.80	2	0	0	243.3	999652	994594	0.6	486.57142857142856	21
0	0	#	0	#	1	#	#	0	0	1	0	869.6	204.99	19.22	2	3	0	89.8	999878	994597	0.6	179.65217391304347	23
1	0	1	#	#	0	1	1	#	#	1	0	45.5	99.79	15.57	2	3	0	133.7	999758	994674	0.6	267.45454545454544	22
0	0	1	#	0	0	0	#	#	#	1	1	0.0	0.00	78.43	2	3	0	131.1	999986	994678	0.6	262.17391304347825	23
#	1	#	1	1	1	#	#	1	#	#	0	10.0	20.32	7.40	2	1	0	243.6	999993	994679	0.5	487.12	100
1	#	1	#	#	#	1	#	#	1	1	1	987.8	18.28	19.21	2	3	0	223.6	999954	994683	0.5	447.2926829268293	82
1	#	#	1	#	0	#	#	1	1	1	1	978.3	25.94	28.12	2	2	0	151.7	999818	994696	0.5	303.47826086956513	46
1	#	0	1	#	1	#	0	1	1	1	0	0.0	1.92	25.15	2	1	0	179.3	999838	994700	0.7	358.61538461538464	13
#	1	#	0	0	0	#	1	1	0	#	1	473.7	557.48	0.00	2	0	0	96.1	999165	994707	0.6	192.10526315789474	19
0	#	1	1	1	1	0	#	#	1	0	0	90.9	100.00	64.67	2	2	0	89.7	999786	994714	0.7	179.45454545454547	11
1	#	#	#	0	#	1	#	0	0	0	0	854.2	216.94	15.83	2	6	0	113.4	999963	994735	0.5	226.75	48
1	#	#	#	#	1	#	1	1	0	1	0	21.3	22.82	51.32	2	3	0	174.0	999995	994739	0.5	347.91489361702133	47
1	#	#	0	#	#	0	#	0	#	0	0	887.6	176.30	7.51	2	3	0	139.4	999895	994768	0.5	278.7865168539326	89
1	#	#	#	0	#	#	1	1	1	#	0	137.5	225.01	10.89	2	3	0	138.9	999966	994780	0.5	277.79999999999995	80
0	#	#	#	0	#	#	0	#	0	0	0	987.8	27.89	7.20	2	2	0	212.7	999922	994859	0.5	425.3170731707317	82
0	#	1	#	#	1	1	1	0	1	0	1	800.0	315.85	18.11	2	2	0	72.2	999660	994865	0.7	144.4	10
0	1	#	#	#	1	1	1	1	#	#	1	1000.0	1.06	42.84	2	2	0	174.3	999992	994870	0.5	348.51428571428573	35
1	#	1	1	1	#	#	#	0	1	0	0	55.6	119.79	26.64	2	2	0	129.3	999558	994883	0.6	258.55555555555554	18
1	#	1	1	#	#	1	#	#	1	#	0	11.6	15.46	31.08	2	2	0	242.9	999926	994884	0.5	485.86046511627904	86
#	#	#	0	#	0	#	#	#	0	0	1	74.2	139.98	5.37	2	6	0	178.8	999979	994909	0.4	357.6328086033265	171
0	1	1	1	0	#	1	1	0	0	#	0	166.7	241.67	63.21	2	2	0	66.3	999014	994918	0.8	132.66666666666666	6
#	0	#	1	0	0	#	#	1	0	0	1	0.0	2.63	74.48	2	1	0	142.8	999160	994942	0.6	285.6	15
0	#	#	#	#	0	0	0	#	0	#	1	23.3	39.71	15.48	2	3	0	228.8	999984	994943	0.5	457.51162790697674	86
0	#	#	0	0	1	#	1	0	0	0	1	0.0	0.00	122.88	2	3	0	129.5	999835	994958	0.7	258.90909090909093	11
#	#	1	#	#	1	1	0	#	#	1	0	80.5	163.61	3.01	2	1	0	151.9	999973	994965	0.5	3921.5194097660624	87
#	0	1	0	1	#	0	#	0	#	0	0	888.9	192.60	12.68	2	1	0	146.1	999920	995003	0.6	292.22222222222223	18
#	1	1	#	1	#	#	#	#	#	1	0	48.4	94.26	6.70	2	5	0	196.5	999965	995011	0.4	393.0616858056979	168
#	0	#	#	0	0	#	0	#	#	0	0	1000.0	0.00	33.60	2	2	0	232.3	999991	995014	0.5	464.57142857142856	77
1	1	0	0	#	#	0	#	#	0	0	1	52.6	54.66	31.00	2	1	0	154.2	999947	995031	0.6	308.421052631579	19
#	1	1	1	1	#	#	#	#	1	1	0	0.0	0.19	17.84	2	0	0	319.0	999701	995042	0.5	638.0000000000001	46
0	0	0	0	#	#	#	0	1	#	#	1	0.0	1.11	30.31	2	4	0	177.7	999678	995044	0.5	355.4054054054054	37
1	#	1	1	0	1	#	0	1	1	#	0	0.0	0.00	133.66	2	1	0	128.4	999541	995054	0.7	256.8	10
1	1	#	#	#	0	0	0	1	1	1	0	0.0	11.76	0.93	2	0	0	70.2	998728	995057	0.7	140.4	5
1	1	0	0	#	#	#	#	1	#	1	0	181.8	240.21	17.27	2	0	0	123.6	999995	995066	0.5	247.27272727272728	33
1	0	0	1	#	0	1	1	1	#	1	0	0.0	0.00	107.60	2	1	0	104.0	997132	995084	0.8	208.0	2
1	#	0	1	#	0	#	#	1	#	1	0	241.4	335.75	14.33	2	3	0	101.5	999695	995084	0.5	202.9655172413793	29
0	#	#	0	1	0	1	0	0	1	#	1	0.0	0.00	89.31	2	2	0	79.7	999709	995093	0.7	159.33333333333334	9
#	0	#	0	0	0	1	#	0	1	1	0	1000.0	0.00	137.87	2	3	0	97.8	999399	995117	0.7	195.5	8
1	#	#	#	1	1	1	#	0	#	1	0	0.0	0.00	40.84	2	4	0	167.1	999999	995119	0.5	334.1	40
#	1	0	0	1	0	1	0	#	#	0	1	272.7	521.43	0.00	2	0	0	85.2	999402	995159	0.7	170.36363636363637	11
0	0	#	#	0	#	1	1	#	0	1	0	809.5	293.10	12.88	2	3	0	73.2	999863	995206	0.6	146.47619047619048	21
0	0	#	#	1	0	1	0	0	1	0	1	0.0	0.00	77.56	2	1	0	97.7	999599	995215	0.8	195.33333333333334	6
0	0	0	#	0	1	0	#	0	#	#	1	0.0	0.00	32.03	2	2	0	220.5	999827	995217	0.6	441.0	22
1	#	0	1	#	#	0	#	1	1	1	1	944.4	66.00	40.32	2	1	0	136.3	999316	995220	0.6	272.6666666666667	18
#	1	1	1	#	#	0	#	1	#	1	0	0.0	0.00	87.41	2	5	0	189.6	999824	995263	0.5	379.1666666666666	36
#	1	1	1	1	0	#	#	#	0	#	0	150.0	200.55	32.44	2	8	0	102.0	999957	995263	0.5	204.00000000000003	40
#	#	1	1	1	#	1	0	1	1	#	0	0.0	58.82	0.00	2	0	0	213.0	999738	995281	0.6	426.0	17
#	0	1	#	1	1	1	#	#	#	1	0	0.0	0.00	52.07	2	5	0	168.2	999878	995288	0.5	336.4399999999998	50
#	#	0	#	0	#	0	#	#	0	#	1	46.1	78.83	7.12	2	7	0	198.8	999997	995307	0.4	397.6156647506824	144
1	#	#	#	0	#	#	1	#	1	1	0	93.3	156.68	7.12	2	8	0	137.9	999966	995312	0.5	275.78666666666675	75
1	#	0	#	1	1	#	1	0	#	0	1	750.0	341.82	0.00	2	0	0	113.9	999964	995317	0.6	227.75	16
#	#	#	1	1	0	0	1	1	#	#	1	783.8	312.00	19.00	2	6	0	88.4	999872	995398	0.5	176.8648648648649	37
#	#	0	0	#	#	#	0	#	#	0	1	69.8	112.04	10.26	2	4	0	176.5	999941	995401	0.4	352.9881802526841	142
0	#	#	0	0	#	0	0	1	#	0	1	0.0	0.00	34.13	2	0	0	238.1	999711	995401	0.6	476.1333333333333	15
#	#	1	1	1	1	#	#	#	1	#	1	983.1	39.23	4.64	2	0	0	206.5	999960	995428	0.5	412.9491525423729	59
#	1	1	0	1	1	1	#	#	#	#	1	972.2	67.70	5.89	2	1	0	190.8	999954	995444	0.5	381.55555555555554	36
#	1	1	#	1	1	#	#	#	1	#	0	12.2	19.30	28.78	2	5	0	226.0	999786	995467	0.5	451.9024390243902	82
#	#	1	1	1	#	1	#	#	#	#	0	57.6	88.47	6.66	2	3	0	184.9	999957	995489	0.4	369.7039873750966	149
#	0	0	0	0	#	0	#	1	#	1	1	0.0	1.69	111.42	2	2	0	146.2	999403	995496	0.6	292.3529411764706	17
#	#	1	1	1	#	#	0	1	#	1	1	953.5	70.00	18.24	2	5	0	149.4	999819	995501	0.5	298.74418604651174	43
1	1	#	1	#	1	0	0	0	1	#	0	100.0	137.90	29.39	2	1	0	111.1	999840	995515	0.7	222.2	10
#	1	#	1	#	1	1	1	#	#	#	1	984.6	22.55	29.48	2	3	0	224.7	999992	995546	0.5	449.38461538461536	65
0	#	0	0	0	#	0	#	#	0	#	0	1000.0	0.00	36.68	2	0	0	275.7	999670	995563	0.5	551.3714285714286	35
#	#	#	1	#	1	1	1	#	#	1	1	1000.0	0.00	32.45	2	1	0	206.1	999992	995576	0.5	412.24	75
0	1	0	#	0	1	#	0	#	0	0	1	0.0	1.36	83.94	2	1	0	142.9	999870	995614	0.7	285.7142857142857	7
#	1	0	#	0	#	#	#	#	0	0	1	101.4	156.75	11.07	2	5	0	145.5	999894	995614	0.5	291.0144927536233	69
1	1	#	0	#	0	0	1	#	0	0	0	1000.0	2.49	77.18	2	1	0	106.0	999547	995622	0.7	212.0	9
#	1	0	1	1	0	#	0	1	1	1	1	1000.0	0.00	82.39	2	0	0	119.0	999727	995624	0.8	238.0	6
#	1	#	0	1	1	#	1	#	#	#	0	108.4	152.20	15.94	2	4	0	130.9	999995	995643	0.5	261.78313253012067	83
#	1	1	#	#	1	#	1	1	#	1	0	0.0	0.76	35.72	2	2	0	304.6	999966	995643	0.5	609.2121212121212	33
1	#	0	0	#	0	#	#	0	0	1	1	100.0	153.27	30.88	2	3	0	125.3	999997	995648	0.6	250.6	20
#	1	#	#	#	1	1	0	#	#	1	1	893.9	189.60	3.90	2	2	0	131.7	999867	995663	0.5	263.3030303030303	66
#	0	#	#	#	0	0	#	#	0	0	0	984.4	17.39	31.31	2	2	0	240.2	999989	995679	0.5	480.3125	64
#	#	#	#	0	1	1	1	1	#	1	0	34.5	76.18	16.26	2	1	0	180.4	999971	995696	0.5	360.8965517241379	29
#	1	1	#	1	#	1	#	#	0	1	0	26.3	69.07	2.94	2	0	0	175.1	999957	995716	0.5	4630.703852406022	38
1	#	1	1	#	#	0	1	#	1	#	1	975.0	41.47	19.69	2	1	0	162.9	999980	995728	0.5	325.75000000000006	40
1	#	1	1	#	1	1	1	#	#	#	1	1000.0	0.50	30.06	2	1	0	283.4	999925	995732	0.5	566.7857142857142	28
1	1	#	#	#	1	#	1	#	0	1	0	0.0	0.55	62.30	2	3	0	174.9	999995	995733	0.5	349.77142857142854	35
#	#	#	1	0	#	1	#	1	1	1	0	30.3	79.34	7.83	2	1	0	177.5	999926	995742	0.5	354.90909090909093	33
#	#	0	0	#	#	#	0	#	0	#	1	72.4	111.01	3.79	2	3	0	179.1	999997	995749	0.4	3672.210205487248	140
1	#	#	0	#	0	0	#	0	#	#	0	916.7	135.06	16.07	2	2	0	146.6	999985	995759	0.5	293.16666666666674	72
1	1	#	#	1	1	#	#	#	#	1	1	1000.0	1.40	49.30	2	5	0	238.8	999961	995765	0.5	477.54545454545456	66
#	#	#	#	1	#	#	#	1	#	1	0	155.0	235.14	3.58	2	8	0	161.4	999995	995772	0.3	3502.6046922533146	256
0	1	#	1	1	1	#	1	#	0	1	1	1000.0	0.81	61.35	2	2	0	148.6	999914	995790	0.7	297.25	8
#	1	0	1	#	0	1	1	#	1	1	1	1000.0	0.00	32.46	2	1	0	150.7	999490	995792	0.7	301.42857142857144	7
0	#	0	#	#	0	0	#	1	#	0	0	958.3	134.98	14.53	2	4	0	159.5	999989	995845	0.5	318.9166666666667	24
1	#	1	#	#	#	#	#	#	#	1	1	869.5	215.36	3.02	2	9	0	155.7	999980	995878	0.3	4006.3859507378934	255
0	0	1	#	0	0	#	#	#	0	1	0	833.3	262.94	11.62	2	1	0	112.8	999863	995890	0.6	225.5	12
1	#	#	#	1	#	1	0	#	1	1	0	29.4	36.31	48.90	2	7	0	173.7	999999	995906	0.5	347.4705882352941	34
0	1	#	#	1	1	1	#	#	1	#	1	960.0	53.46	50.37	2	2	0	169.8	999735	995907	0.5	339.52	25
#	#	#	0	#	0	0	#	0	1	1	0	903.2	165.48	37.68	2	7	0	107.4	999985	995918	0.5	214.7741935483871	31
#	#	0	0	0	#	#	0	#	#	#	1	57.8	93.16	11.63	2	4	0	194.7	999997	995922	0.4	389.30095234634166	120
#	0	1	0	0	1	0	1	0	#	0	0	1000.0	0.00	185.45	2	1	0	97.5	999118	995932	0.8	195.0	4
#	1	1	#	1	1	0	1	#	#	#	0	0.0	0.21	42.74	2	1	0	185.2	999965	995944	0.5	370.3783783783784	37
#	#	#	1	1	1	#	0	#	#	1	0	83.3	153.99	8.24	2	3	0	151.1	999999	995949	0.5	302.16666666666674	72
#	1	0	1	0	1	1	1	#	#	1	1	1000.0	0.00	29.69	2	1	0	143.0	999892	995983	0.7	286.0	8
0	0	#	1	0	#	1	#	1	0	1	0	714.3	373.81	17.84	2	1	0	59.6	999444	996005	0.7	119.14285714285714	7
#	#	#	#	1	1	#	#	0	1	#	0	204.0	306.56	7.15	2	5	0	116.7	999999	996037	0.4	233.3537576849633	136
0	1	1	1	#	#	#	#	1	#	1	1	931.0	122.04	10.66	2	0	0	152.0	999992	996046	0.5	304.0689655172414	29
1	#	#	#	1	#	1	1	#	1	#	1	982.8	23.28	28.45	2	5	0	233.0	999964	996053	0.5	465.9655172413793	58
#	#	1	1	#	#	1	#	0	1	1	1	963.0	89.42	11.31	2	1	0	182.9	999633	996095	0.5	365.77777777777777	27
#	#	#	#	0	0	#	0	#	1	0	0	904.8	143.39	9.96	2	6	0	143.2	999946	996130	0.5	286.4761904761905	63
0	#	#	#	#	0	#	0	#	#	0	0	961.9	49.71	15.88	2	3	0	189.1	999958	996137	0.4	378.2244531805523	108
#	0	1	1	1	#	1	#	1	#	0	0	125.0	174.50	15.45	2	2	0	131.8	999955	996158	0.6	263.625	16
0	#	#	#	#	0	#	#	0	#	0	1	51.6	118.87	3.62	2	2	0	175.5	999996	996173	0.4	3774.8324638252852	132
#	#	0	1	1	1	#	#	#	1	#	0	89.6	146.01	15.29	2	7	0	137.9	999999	996198	0.5	275.8805970149254	67
1	1	#	#	1	#	0	#	1	1	#	1	970.6	55.56	22.38	2	1	0	159.4	999998	996203	0.5	318.70588235294116	34
0	1	1	#	0	1	1	#	#	1	#	0	125.0	354.29	0.00	2	0	0	117.6	999936	996219	0.6	235.125	16
#	1	#	0	0	0	#	#	#	0	#	1	113.2	218.19	20.72	2	7	0	158.3	999950	996221	0.5	316.52830188679246	53
0	#	0	0	#	#	0	1	#	#	0	1	33.3	54.78	20.13	2	2	0	179.0	999859	996227	0.5	357.99999999999994	30
0	#	#	#	#	0	#	0	1	#	0	0	927.3	101.45	14.09	2	2	0	135.0	999958	996236	0.5	269.9272727272728	55
#	#	#	1	1	#	#	1	1	1	#	1	981.1	33.95	17.80	2	3	0	210.7	999932	996246	0.5	421.3207547169811	53
0	#	#	0	#	0	0	#	0	1	#	1	29.4	63.52	10.15	2	2	0	163.2	999826	996260	0.5	326.47058823529414	34
#	0	#	0	#	#	0	0	0	#	0	0	1000.0	0.00	23.36	2	2	0	298.0	999531	996261	0.5	596.074074074074	27
1	1	#	#	1	0	#	#	#	0	1	1	896.6	182.54	14.79	2	4	0	99.7	999940	996269	0.5	199.3793103448276	29
#	1	#	0	1	0	0	0	#	#	0	1	111.1	232.08	5.18	2	1	0	126.1	999941	996293	0.6	252.22222222222223	18
#	#	0	#	0	#	0	#	0	#	0	0	968.8	47.67	20.04	2	1	0	213.8	999732	996303	0.5	427.6875	64
0	1	0	#	#	0	#	0	1	#	0	0	916.7	83.33	52.49	2	3	0	132.0	999958	996304	0.6	264.0	12
#	0	#	0	1	#	#	0	#	0	#	0	900.0	170.76	8.73	2	5	0	158.1	999797	996308	0.5	316.24000000000007	50
0	#	0	#	0	0	#	#	0	1	#	1	0.0	0.47	34.55	2	3	0	172.4	999996	996318	0.5	344.8888888888889	27
0	0	#	0	#	#	1	#	0	0	#	1	0.0	0.00	70.93	2	2	0	165.5	999613	996324	0.5	331.0833333333333	24
0	#	0	1	0	0	0	1	#	#	1	0	888.9	140.87	68.48	2	1	0	98.9	999776	996366	0.7	197.77777777777777	9
1	1	0	1	1	#	1	#	#	#	#	0	0.0	0.00	29.29	2	1	0	166.1	999999	996371	0.5	332.2	30
1	1	0	#	#	1	#	#	1	#	1	0	0.0	0.68	45.21	2	1	0	191.9	999995	996374	0.5	383.75	24
1	1	#	#	1	#	#	1	1	#	#	1	980.0	22.32	40.35	2	2	0	222.5	999947	996432	0.5	445.0	50
1	#	#	0	#	0	0	0	0	#	#	0	1000.0	0.00	44.62	2	2	0	188.7	999850	996436	0.5	377.3333333333333	30
0	#	0	#	0	#	0	1	#	#	0	1	0.0	1.07	44.90	2	3	0	178.1	999852	996454	0.5	356.16666666666674	24
0	#	0	#	0	0	#	#	0	#	#	1	0.0	0.52	39.49	2	0	0	234.0	999996	996454	0.5	468.0816326530612	49
#	#	#	#	1	0	1	#	1	0	1	0	150.0	235.89	0.00	2	0	0	107.1	999812	996500	0.5	214.2	20
#	#	0	1	1	1	#	1	#	1	1	1	1000.0	0.00	30.04	2	1	0	238.7	999628	996505	0.6	477.42857142857144	14
#	#	1	0	1	0	0	1	0	0	0	1	0.0	0.00	75.12	2	1	0	156.2	999471	996532	0.8	312.5	4
0	#	#	1	#	1	1	0	#	1	1	0	125.0	170.93	22.33	2	2	0	134.7	999912	996611	0.6	269.375	16
#	1	0	0	0	#	0	#	#	0	1	1	0.0	1.19	173.93	2	3	0	126.0	999927	996636	0.6	252.0	10
0	#	#	0	#	1	#	0	#	#	0	0	925.9	109.46	18.90	2	3	0	132.2	999936	996642	0.5	264.40740740740733	54
#	1	#	#	1	#	1	1	#	#	1	0	0.0	0.00	23.88	2	3	0	228.8	999957	996658	0.5	457.5	56
1	1	#	1	#	0	1	1	#	1	#	1	1000.0	2.39	69.55	2	2	0	205.5	999724	996659	0.6	410.90909090909093	11
#	#	0	#	#	#	0	0	0	0	0	1	0.0	0.00	16.60	2	0	0	290.3	999804	996664	0.5	580.5833333333334	24
1	#	0	#	0	1	0	#	#	0	#	1	125.0	182.33	34.70	2	5	0	119.1	999967	996666	0.5	238.16666666666666	24
1	0	#	1	#	#	1	0	#	1	#	1	892.9	126.62	48.25	2	4	0	110.5	999951	996683	0.5	221.0	28
0	#	0	#	0	#	0	#	1	0	0	0	1000.0	11.64	0.60	2	0	0	185.0	998384	996684	0.6	370.0	7
1	#	1	#	1	1	#	#	0	1	#	0	37.0	39.94	51.42	2	3	0	163.7	999595	996709	0.5	327.4074074074074	27
1	0	0	1	0	#	0	0	#	#	0	0	1000.0	0.61	42.01	2	2	0	138.9	999946	996720	0.7	277.75	8
0	#	#	#	0	#	0	0	#	#	0	0	966.1	52.54	7.68	2	1	0	201.2	999922	996732	0.5	402.4406779661017	59
0	#	#	0	0	#	#	#	#	#	0	0	923.4	122.35	4.16	2	2	0	179.2	999936	996734	0.4	358.3317652896341	105
0	#	0	#	#	0	#	#	0	0	#	0	1000.0	0.00	30.01	2	0	0	243.5	999883	996746	0.5	486.96153846153845	52
#	1	#	#	#	0	#	1	1	1	1	1	920.0	120.80	15.37	2	1	0	136.0	999871	996765	0.5	272.08	25
0	#	#	0	1	#	0	0	#	#	#	1	102.0	153.55	23.17	2	2	0	131.6	999968	996829	0.5	263.14285714285717	49
#	1	#	0	#	#	1	1	1	#	1	1	1000.0	14.49	0.32	2	0	0	175.5	999911	996838	0.5	42882.25959457321	23
#	0	#	#	1	1	1	1	#	1	#	1	1000.0	0.74	49.19	2	3	0	171.2	999742	996858	0.5	342.4166666666667	24
#	#	0	#	1	0	#	#	0	#	0	1	71.4	115.23	9.80	2	1	0	129.4	999977	996878	0.5	258.7142857142857	56
0	1	#	1	0	0	0	0	1	#	#	1	166.7	380.56	6.38	2	1	0	89.8	999201	996882	0.7	179.66666666666666	6
#	#	1	#	1	#	1	1	#	1	#	0	18.9	34.85	31.13	2	3	0	203.1	999955	996893	0.5	406.22641509433964	53
#	#	#	1	1	#	#	0	1	#	1	1	901.6	164.95	7.55	2	2	0	124.6	999952	996897	0.5	249.24590163934414	61
0	#	#	0	#	#	#	0	#	#	0	0	945.1	95.30	5.19	2	3	0	191.0	999936	996919	0.4	381.9340659340661	91
0	#	0	0	0	#	1	0	1	0	#	0	1000.0	0.00	30.96	2	0	0	182.7	999728	996922	0.7	365.3333333333333	6
#	0	#	#	0	#	#	0	#	0	#	1	51.0	109.68	5.84	2	6	0	198.8	999997	996937	0.4	397.61224489795916	98
1	#	1	#	1	0	#	#	1	1	#	0	0.0	0.43	40.08	2	2	0	185.6	999882	996947	0.5	371.1578947368421	19
1	1	1	#	0	#	0	1	1	#	1	0	0.0	0.00	38.25	2	1	0	155.9	999966	996962	0.7	311.7142857142857	7
#	#	0	#	0	#	#	0	0	0	#	1	0.0	0.00	26.37	2	0	0	236.7	999997	996984	0.5	473.4583333333333	48
1	#	#	#	1	#	1	1	1	#	1	1	1000.0	0.75	18.43	2	1	0	283.7	999911	996987	0.5	567.3684210526316	19
1	#	#	#	#	1	#	1	1	1	#	0	20.4	39.29	7.47	2	1	0	232.8	999966	996994	0.5	465.6734693877551	49
1	1	#	#	#	0	#	1	1	#	1	1	1000.0	0.00	42.86	2	2	0	152.0	999974	997018	0.5	304.0	20
1	0	#	#	#	#	#	1	1	1	#	1	883.7	189.53	5.64	2	2	0	137.7	999948	997023	0.5	275.4418604651163	43
#	#	0	0	#	0	#	#	0	#	#	1	60.0	108.86	4.91	2	3	0	171.5	999997	997031	0.4	343.0999999999999	100
#	1	#	#	#	1	#	1	1	1	0	1	1000.0	1.21	49.94	2	2	0	207.5	999801	997052	0.5	414.9166666666667	24
0	#	0	0	0	#	#	#	#	#	0	0	1000.0	0.00	52.09	2	2	0	222.2	999794	997084	0.5	444.4727272727273	55
#	0	#	0	#	1	0	#	0	1	0	1	0.0	0.00	69.93	2	1	0	180.3	999827	997116	0.6	360.6666666666667	9
0	#	1	#	1	#	#	1	1	#	1	0	38.5	64.05	18.93	2	2	0	180.0	999868	997133	0.5	359.9230769230769	26
1	0	#	#	#	#	1	1	#	1	#	1	881.0	194.56	13.41	2	4	0	151.0	999948	997138	0.5	301.95238095238096	42
#	1	0	0	0	#	#	#	1	0	0	1	285.7	610.17	0.00	2	0	0	159.3	999760	997194	0.6	318.57142857142856	7
1	1	1	1	#	#	0	#	1	#	0	0	0.0	2.25	60.75	2	1	0	141.7	999661	997199	0.6	283.3333333333333	12
1	1	#	1	#	#	1	0	#	1	1	1	1000.0	0.00	55.68	2	1	0	205.8	999727	997208	0.6	411.55555555555554	9
1	#	0	#	#	#	0	0	#	0	#	1	108.7	184.29	11.11	2	3	0	144.3	999997	997212	0.5	288.6521739130435	46
0	#	0	1	0	0	1	#	0	1	#	1	0.0	0.00	97.52	2	2	0	115.3	999996	997243	0.7	230.66666666666666	6
#	0	1	1	1	#	#	0	1	#	1	1	937.5	100.02	53.63	2	3	0	113.9	999819	997255	0.6	227.75	16
1	1	#	0	#	1	1	#	0	#	1	1	1000.0	1.92	75.16	2	1	0	173.8	999954	997258	0.6	347.5	8
1	#	#	1	1	#	1	#	#	1	#	1	1000.0	0.87	40.19	2	1	0	235.8	999964	997294	0.5	471.6216216216216	37
0	0	#	0	#	#	#	#	0	#	0	0	1000.0	0.00	44.06	2	2	0	234.2	999920	997303	0.5	468.4	40
1	#	#	1	1	#	1	1	#	1	0	0	0.0	0.00	51.25	2	0	0	197.1	999558	997307	0.6	394.14285714285717	14
0	0	#	0	0	1	#	#	0	#	1	1	111.1	140.87	52.73	2	1	0	148.2	999104	997331	0.6	296.44444444444446	9
#	#	#	0	#	1	1	#	#	#	1	0	181.8	255.65	8.87	2	6	0	126.3	999973	997343	0.4	252.590909090909	88
0	#	0	#	0	1	0	#	#	#	0	1	0.0	0.42	81.86	2	2	0	204.2	999870	997347	0.5	408.3529411764706	17
1	#	#	0	#	#	0	#	0	#	#	0	766.7	351.60	8.51	2	7	0	116.9	999985	997362	0.4	233.86666666666667	90
0	#	1	#	#	0	#	#	0	#	0	1	63.8	110.49	8.30	2	3	0	161.9	999983	997363	0.5	323.7446808510638	47
0	0	0	#	#	0	0	#	0	#	#	0	1000.0	0.87	27.66	2	0	0	282.4	999817	997369	0.5	564.8461538461539	26
1	#	#	#	1	#	#	1	#	1	#	0	71.4	109.13	6.56	2	3	0	173.5	999985	997371	0.4	347.0714285714287	84
#	#	0	1	1	#	#	#	#	1	#	0	197.7	327.61	4.26	2	1	0	114.0	999999	997375	0.4	227.93023255813952	86
0	#	#	#	1	#	#	1	1	1	1	0	43.5	59.68	46.85	2	1	0	175.0	999909	997437	0.5	349.9130434782609	23
#	0	0	0	1	#	#	#	0	#	0	0	1000.0	0.00	41.95	2	4	0	192.5	999844	997450	0.5	384.93333333333334	15
0	#	#	1	0	#	#	#	0	#	0	1	45.5	70.82	39.57	2	3	0	151.0	999996	997460	0.5	301.9090909090908	44
#	0	#	1	0	#	#	0	#	1	0	0	809.5	242.26	8.64	2	0	0	100.6	999946	997493	0.5	201.23809523809524	21
1	0	1	0	#	#	#	0	0	#	0	0	888.9	211.35	7.90	2	1	0	134.8	999550	997502	0.6	269.55555555555554	9
#	#	#	0	0	#	0	#	0	#	0	0	1000.0	1.95	58.50	2	1	0	234.5	999699	997527	0.5	469.0	32
#	1	1	#	#	#	1	1	1	#	#	1	976.2	38.38	30.01	2	3	0	212.1	999992	997537	0.5	424.2857142857143	42
#	#	#	0	1	#	1	1	1	#	1	0	0.0	0.00	63.07	2	3	0	182.6	999906	997561	0.5	365.14285714285717	21
#	#	1	0	#	1	1	#	#	#	1	0	75.0	104.73	20.00	2	1	0	150.1	999973	997568	0.5	300.1	40
#	#	#	#	1	1	#	0	1	#	1	0	131.6	187.01	29.37	2	4	0	152.9	999887	997568	0.5	305.89473684210515	38
1	#	#	#	1	0	#	#	1	1	#	0	58.8	104.46	39.28	2	4	0	156.5	999882	997575	0.5	313.0588235294119	34
1	0	#	0	#	#	#	0	0	#	#	1	114.3	225.39	3.97	2	2	0	145.0	999997	997620	0.5	289.9428571428571	35
0	0	#	0	#	0	#	#	#	0	#	1	27.0	54.62	10.06	2	0	0	238.3	999986	997628	0.5	476.64864864864865	37
#	0	#	#	#	#	#	0	#	0	#	1	129.5	187.20	11.50	2	3	0	155.8	999997	997646	0.3	311.5823176868357	151
#	#	0	1	1	#	#	0	#	0	1	0	550.0	572.37	0.00	2	0	0	92.2	999938	997647	0.5	184.4	20
1	0	#	0	#	0	0	#	0	0	#	0	1000.0	2.92	24.98	2	0	0	218.8	999850	997648	0.6	437.5	16
#	0	1	0	#	0	#	#	#	0	#	0	945.9	89.57	15.26	2	2	0	148.2	999991	997648	0.5	296.3243243243243	37
0	#	0	0	#	1	0	0	0	1	#	1	0.0	8.89	4.30	2	0	0	202.4	999827	997650	0.7	404.85714285714283	7
1	#	#	1	1	1	#	#	1	#	#	0	0.0	0.25	32.88	2	1	0	228.2	999993	997656	0.5	456.35897435897436	39
0	#	#	0	0	#	#	#	1	#	0	0	871.8	173.79	5.96	2	1	0	147.4	999936	997659	0.5	294.71794871794873	39
#	#	#	1	#	#	1	0	1	#	1	0	102.6	190.25	10.64	2	3	0	143.0	999926	997692	0.5	286.0000000000001	39
0	#	0	1	0	#	0	1	#	#	0	0	777.8	494.84	0.00	2	0	0	126.9	999879	997695	0.6	253.77777777777777	9
#	#	0	#	0	#	#	#	#	0	#	1	149.9	248.38	5.52	2	4	0	162.4	999997	997709	0.3	324.7430432336265	141
#	0	0	#	0	1	1	#	0	1	#	0	900.0	292.36	0.00	2	0	0	91.8	999912	997721	0.6	183.6	10
1	1	#	#	0	#	#	1	0	1	1	0	0.0	0.00	63.41	2	2	0	130.0	999933	997726	0.6	260.0	11
