B_0	B_1	B_2	B_3	B_4	B_5	B_6	B_7	B_8	B_9	B_10	Action	Predict	Error	Fitness	Numer	GACount	SubsumerCount	AveActionSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	ActionCount
0	1	#	1	#	1	1	#	0	#	1	0	51.2	99.31	3.67	1	6	0	138.2	499930	449619	0.6	138.2303906291749	195
1	1	#	0	#	#	1	0	1	0	1	1	902.0	169.58	5.60	1	1	0	98.1	499742	449625	0.7	98.135199	102
1	1	#	0	1	0	1	#	#	0	1	1	876.4	210.31	5.05	1	7	0	109.4	498777	449625	0.7	109.39084535968301	105
0	0	1	0	1	1	0	1	0	0	#	0	1000.0	0.00	85.43	1	3	0	88.0	499443	449635	0.9	88.0	26
#	1	#	1	1	#	1	1	#	0	1	1	1000.0	0.00	47.18	1	10	0	221.6	499735	449640	0.6	221.62791531652158	197
#	#	1	0	0	1	0	#	0	0	1	1	98.5	188.78	4.01	1	3	0	99.9	499465	449648	0.7	99.86526988330584	111
1	1	1	1	#	1	#	0	#	#	0	1	948.7	94.13	6.25	1	7	0	123.4	499949	449655	0.6	123.35827417881606	194
#	0	0	#	1	0	0	0	#	#	0	0	1000.0	0.00	30.54	1	7	0	213.2	499893	449662	0.6	213.2234009123621	190
0	1	1	#	1	1	#	1	0	1	0	0	0.0	0.42	74.07	1	5	0	102.2	499740	449670	0.8	102.22413793103448	58
0	#	1	0	1	0	0	0	1	#	0	1	0.0	0.61	65.80	1	4	0	117.0	499433	449706	0.8	117.0	48
1	1	0	0	0	#	#	1	0	0	0	0	1000.0	0.00	47.64	1	5	0	118.1	499603	449718	0.8	118.14285714285714	49
0	1	0	1	#	#	#	1	0	1	1	0	134.4	258.46	1.80	1	2	0	92.0	499868	449769	0.7	970.4685541437308	112
#	0	1	0	0	0	#	0	#	0	#	1	0.0	0.18	32.44	1	9	0	210.1	499560	449787	0.6	210.12251440725322	197
0	1	0	0	1	#	0	0	1	0	#	0	1000.0	0.00	45.23	1	5	0	116.7	499275	449804	0.8	116.69565217391305	46
0	1	0	1	0	#	#	0	1	1	1	0	309.1	440.57	6.59	1	2	0	74.3	499867	449828	0.8	74.34545454545454	55
1	#	1	0	0	#	1	1	#	1	1	0	0.0	0.45	29.41	1	2	0	163.5	497891	449837	0.7	163.5208333333333	96
#	1	1	#	0	1	0	1	0	#	1	1	831.7	287.08	3.90	1	3	0	95.3	499965	449840	0.7	95.3359	101
#	0	#	#	#	1	0	0	0	0	0	1	0.0	0.00	31.36	1	6	0	218.3	499612	449863	0.6	218.31081975778048	193
1	0	1	1	#	1	0	#	1	#	1	1	1000.0	1.22	40.04	1	2	0	155.9	499771	449923	0.7	155.86315789473693	95
1	1	#	1	#	1	0	1	#	#	0	1	951.6	98.97	4.21	1	4	0	117.8	499770	449962	0.6	117.7820335963627	201
#	1	#	0	1	1	#	#	1	1	1	0	0.0	0.23	29.39	1	7	0	229.7	499933	449977	0.6	229.71883295085905	206
#	#	1	#	1	0	1	#	1	1	1	1	1000.0	0.03	32.48	1	14	0	217.6	499938	449984	0.6	217.55376883350797	218
0	1	0	1	1	0	#	0	0	1	0	1	0.0	0.61	88.97	1	3	0	76.6	498609	450032	0.9	76.61904761904762	21
0	0	#	0	1	1	1	1	0	1	1	0	0.0	3.53	65.92	1	1	0	85.9	497744	450042	0.9	85.85714285714286	21
1	#	1	1	0	1	0	1	0	1	1	1	1000.0	0.00	28.34	1	0	0	161.2	499201	450049	0.9	161.15	20
1	1	1	1	#	#	1	1	0	0	0	0	0.0	0.00	69.74	1	6	0	122.6	499881	450068	0.8	122.56363636363636	55
1	#	0	#	1	#	0	#	1	1	1	0	38.3	73.70	4.18	1	6	0	128.3	499961	450110	0.6	128.26458587383206	198
1	1	1	0	1	#	0	#	#	#	1	1	955.7	64.45	17.05	1	12	0	119.0	499797	450133	0.6	119.03137675713006	191
1	#	#	1	#	0	#	#	1	1	1	1	972.1	47.96	4.18	1	22	0	174.9	499938	450135	0.5	174.86823497686993	388
0	#	0	0	#	#	#	0	0	1	1	0	938.3	114.23	2.65	1	5	0	120.8	499997	450170	0.6	120.79328260816513	187
1	0	#	1	0	#	1	1	1	#	#	0	64.7	116.48	3.49	1	3	0	122.3	499625	450178	0.6	122.33585223260916	190
#	#	0	1	1	1	1	0	0	#	1	1	888.0	190.71	2.72	1	4	0	95.5	499335	450183	0.7	95.48205871770283	107
0	#	1	0	#	0	0	1	0	0	#	0	1000.0	0.09	37.04	1	6	0	174.4	499759	450224	0.7	174.43750000000009	96
1	0	1	#	#	1	#	1	1	#	0	0	59.9	105.73	7.11	1	7	0	129.4	499920	450225	0.6	129.4004558607497	174
#	0	#	0	0	0	0	0	1	1	#	0	1000.0	0.00	42.66	1	5	0	174.3	499880	450238	0.7	174.29545454545453	88
1	0	#	0	0	0	0	0	1	0	#	0	1000.0	0.00	21.84	1	1	0	189.3	499511	450359	0.8	189.28260869565221	46
0	0	0	#	0	1	1	#	#	0	0	0	1000.0	0.00	28.03	1	1	0	166.5	499531	450379	0.7	166.54838709677426	93
0	#	#	0	1	#	0	0	1	#	0	0	944.2	89.80	8.08	1	11	0	127.1	499275	450389	0.6	127.11928693089871	193
0	#	#	0	#	#	0	0	1	0	1	0	952.2	105.30	1.95	1	4	0	131.9	499966	450420	0.6	131.93279827501007	184
0	0	#	#	1	0	0	0	1	0	#	1	0.0	0.00	38.17	1	7	0	148.0	499827	450426	0.7	147.95555555555555	90
1	0	1	1	1	1	0	0	#	#	1	0	0.0	1.32	69.68	1	5	0	107.0	497543	450459	0.8	106.9622641509434	53
#	1	1	1	1	#	#	0	1	1	0	0	0.0	0.00	34.71	1	3	0	161.2	499631	450479	0.7	161.2040636783009	110
0	0	1	0	#	#	0	#	#	0	#	0	980.7	41.66	2.19	1	11	0	181.0	499970	450533	0.5	180.97747706533355	381
#	1	0	1	#	1	0	1	0	1	#	0	78.5	125.79	11.14	1	4	0	94.7	499868	450556	0.7	94.732209	102
0	#	1	0	#	1	0	#	0	1	0	0	816.3	290.78	4.02	1	5	0	94.3	499750	450598	0.7	94.3265306122449	98
#	1	#	1	1	1	1	#	1	#	0	1	1000.0	0.04	31.81	1	4	0	209.4	499816	450620	0.6	209.4377936759448	185
1	1	#	#	1	#	1	1	1	#	#	0	0.0	0.00	26.45	1	9	0	285.2	499957	450669	0.5	285.1598048859872	398
1	#	1	#	#	1	0	0	1	1	#	1	938.2	112.69	1.86	1	0	0	123.7	499949	450677	0.6	1266.9895035756506	172
1	#	0	0	1	0	1	0	0	0	0	1	0.0	1.09	26.87	1	2	0	146.4	499543	450679	0.9	146.43478260869563	23
#	0	#	0	#	0	1	0	0	#	0	1	0.0	0.00	37.03	1	4	0	230.2	499526	450686	0.6	230.1602657323667	189
#	0	1	#	1	0	1	0	0	1	0	1	243.2	418.47	3.00	1	3	0	71.1	497790	450686	0.8	71.08108108108108	37
0	0	#	0	#	#	#	0	0	0	#	1	0.0	0.00	16.72	1	6	0	279.0	499769	450717	0.5	278.99944569916	411
#	1	#	1	0	1	#	#	1	1	1	1	1000.0	0.00	23.89	1	6	0	218.9	499858	450779	0.6	218.94836942390236	198
0	0	#	0	#	1	#	0	#	0	0	1	0.0	0.00	23.43	1	3	0	221.0	499612	450788	0.6	221.03623144185545	196
#	0	1	0	0	#	0	0	#	0	1	0	1000.0	0.30	40.54	1	1	0	170.3	499964	450812	0.7	170.3411764705882	85
#	1	#	0	0	0	0	1	0	1	#	0	843.8	263.13	3.85	1	7	0	96.9	499987	450835	0.7	96.85416666666663	96
0	#	0	#	0	#	#	0	1	0	#	1	33.6	67.52	2.13	1	17	0	168.1	499947	450899	0.5	168.080824900686	384
#	0	#	#	1	1	#	1	1	1	0	1	961.6	82.61	1.98	1	2	0	115.3	499394	450901	0.6	115.26378358703263	203
0	0	#	0	#	#	0	#	1	0	0	1	0.0	0.00	37.46	1	7	0	215.5	499947	450909	0.6	215.50378560633487	184
0	1	0	1	#	0	#	#	0	0	#	1	76.3	137.78	2.61	1	5	0	115.0	499741	450912	0.6	114.96113436410512	175
#	0	0	0	0	#	0	1	1	#	0	0	1000.0	0.10	40.02	1	6	0	155.7	499170	450915	0.7	155.6979166666667	96
#	1	1	1	0	#	1	1	#	0	0	0	115.3	207.91	3.34	1	4	0	94.5	499881	450959	0.7	94.51618950879997	104
0	0	1	0	0	#	#	0	1	#	0	1	0.0	0.16	32.68	1	4	0	157.4	499640	450979	0.7	157.37113402061854	97
0	1	1	#	1	#	1	#	#	#	1	1	978.8	41.60	5.85	1	11	0	180.5	499873	450982	0.5	180.478469590309	385
1	0	#	1	1	0	#	0	1	1	0	1	727.3	378.29	2.57	1	1	0	67.5	499242	451018	0.8	67.5272727272727	55
#	0	1	0	0	#	0	0	1	0	1	0	1000.0	1.25	44.17	1	1	0	123.2	499511	451036	0.8	123.24444444444444	45
1	1	0	0	#	#	0	0	0	#	1	1	125.0	178.52	32.92	1	15	0	99.1	499271	451081	0.7	99.05208333333333	96
1	#	1	1	0	0	#	1	#	1	1	1	1000.0	0.35	56.51	1	3	0	169.7	499696	451116	0.7	169.67173200000005	102
0	1	1	1	0	#	0	0	0	0	#	1	0.0	0.00	61.23	1	5	0	109.7	498549	451120	0.8	109.72	50
0	1	#	1	1	1	0	#	1	0	1	0	0.0	0.00	96.24	1	11	0	107.6	499716	451140	0.8	107.56896551724138	58
1	#	#	0	1	0	1	1	1	0	1	1	1000.0	0.51	105.97	1	5	0	130.6	498634	451199	0.8	130.5636363636364	55
#	0	#	1	#	1	#	1	1	#	1	0	28.8	55.50	5.98	1	19	0	173.2	499961	451220	0.5	173.21297768460232	377
1	1	#	#	0	#	1	1	1	0	#	0	56.0	105.69	4.26	1	3	0	120.8	499597	451221	0.6	120.79613278985894	195
#	#	0	1	0	#	0	#	0	0	1	0	971.0	59.01	2.67	1	10	0	131.6	499763	451256	0.6	131.60270133369076	193
#	1	0	#	#	0	0	0	1	#	0	0	967.5	58.09	5.75	1	7	0	127.9	499999	451268	0.6	127.94439016910242	184
1	0	0	0	#	0	#	1	0	0	#	1	0.0	0.27	51.29	1	8	0	157.8	499460	451289	0.7	157.81632653061234	98
#	0	#	0	#	#	0	0	0	1	#	0	967.2	57.15	2.36	1	10	0	172.4	499766	451306	0.5	172.39909602278786	365
1	0	0	#	#	0	0	#	0	1	1	0	851.9	233.86	8.74	1	7	0	86.5	498753	451312	0.7	86.53086419753085	81
#	0	0	#	#	#	0	0	1	1	0	1	77.5	133.21	2.89	1	3	0	124.0	499805	451314	0.6	123.95030927529781	204
#	#	0	#	0	0	#	0	0	1	#	0	967.6	60.98	2.43	1	12	0	170.0	499890	451340	0.5	170.0033816127118	364
0	0	1	1	#	0	1	0	#	0	0	0	1000.0	0.74	41.65	1	3	0	117.2	499239	451369	0.8	117.2127659574468	47
0	#	#	0	1	0	0	0	1	1	0	1	0.0	0.00	53.19	1	4	0	115.0	498287	451373	0.8	114.95454545454545	44
#	1	1	#	#	0	#	1	1	1	0	1	937.0	110.24	2.00	1	2	0	123.5	499629	451452	0.6	123.50392525321168	191
#	1	1	#	0	1	#	1	1	#	0	0	46.3	74.28	19.46	1	15	0	115.5	499993	451481	0.6	115.5155797033477	184
1	0	1	#	1	#	1	1	1	0	#	1	1000.0	0.00	57.17	1	8	0	153.7	499679	451487	0.7	153.7157894736842	95
0	#	0	#	1	0	#	0	0	#	#	1	30.9	51.30	3.46	1	13	0	168.7	499860	451505	0.5	168.67385210691663	371
0	#	#	0	#	0	#	0	#	0	0	0	1000.0	0.00	24.41	1	13	0	290.9	499999	451519	0.5	290.92314475944033	372
#	1	1	0	1	0	0	0	#	#	0	1	104.7	170.46	14.04	1	12	0	85.2	499799	451525	0.7	85.19767441860463	86
1	#	1	0	0	0	0	#	0	0	1	1	0.0	0.00	93.24	1	12	0	101.6	498632	451528	0.8	101.64	50
1	#	0	0	#	#	1	1	1	1	1	1	1000.0	0.08	51.43	1	0	0	143.7	499101	451638	0.7	143.68235294117648	85
#	#	1	#	1	1	#	#	1	1	1	1	1000.0	0.00	14.56	1	9	0	278.5	499873	451695	0.5	278.5471704808772	361
0	1	#	1	#	1	#	#	1	1	1	1	1000.0	0.37	34.18	1	4	0	231.1	499873	451748	0.6	231.05424464882944	180
0	0	1	0	#	0	#	#	1	#	0	0	940.6	104.32	5.43	1	5	0	130.7	499289	451762	0.6	130.74817720993227	178
0	0	0	1	#	1	0	1	#	1	0	0	710.5	419.53	3.80	1	1	0	71.9	499853	451823	0.8	71.86842105263159	38
0	0	0	0	1	#	#	#	0	0	1	1	0.0	0.66	34.72	1	4	0	162.8	499021	451824	0.7	162.77528089887636	89
#	0	#	1	0	1	#	1	1	#	1	0	54.2	85.86	7.33	1	6	0	120.5	499259	451831	0.6	120.53503666915734	196
0	#	0	0	#	#	#	0	0	0	1	1	0.0	0.07	22.29	1	2	0	210.6	499431	451877	0.6	210.64626898187387	183
0	#	1	1	0	0	0	0	0	1	#	0	1000.0	0.00	41.96	1	8	0	119.0	499635	451919	0.8	119.0	49
1	1	1	0	1	#	#	#	0	1	#	0	59.5	85.73	19.88	1	15	0	122.1	499828	451928	0.6	122.1184573476723	191
#	1	#	#	1	#	1	#	1	1	1	0	0.0	0.05	22.07	1	6	0	299.7	499933	451970	0.5	299.6663513246729	396
#	0	0	0	#	1	0	1	1	0	1	0	875.0	210.11	5.17	1	2	0	79.0	498053	452045	0.8	79.02083333333333	48
0	1	0	#	#	0	0	1	0	#	0	0	1000.0	0.00	35.99	1	5	0	163.0	499456	452071	0.7	162.95876288659784	97
1	0	#	#	1	1	1	1	#	0	1	1	1000.0	0.16	67.25	1	5	0	161.1	499960	452078	0.7	161.128564	102
1	1	#	#	1	#	#	1	#	0	1	0	31.5	51.26	1.79	1	6	0	168.0	499957	452136	0.5	1784.8539081798779	356
0	#	1	#	#	1	1	1	1	#	1	0	0.0	0.07	42.65	1	3	0	221.0	499905	452161	0.6	220.98450945845977	183
#	1	0	0	1	#	0	0	0	0	1	0	1000.0	1.08	102.26	1	3	0	107.1	499598	452165	0.8	107.13333333333334	45
1	0	#	1	1	0	0	0	1	1	#	0	195.1	336.81	3.00	1	2	0	65.4	499287	452183	0.8	65.41463414634147	41
0	#	0	#	0	0	#	1	#	0	0	1	0.0	0.00	27.50	1	3	0	209.6	499301	452197	0.6	209.589633488257	182
1	#	1	0	#	0	0	0	#	#	0	0	925.9	134.53	2.04	1	2	0	123.4	499780	452201	0.6	123.44596500993697	192
1	#	1	1	#	0	1	#	1	1	0	1	1000.0	0.00	45.59	1	5	0	154.6	499344	452240	0.7	154.6421052631579	95
1	0	#	1	#	1	1	1	0	#	1	1	1000.0	0.10	49.52	1	7	0	169.7	499960	452278	0.7	169.71428571428578	98
0	1	#	0	0	0	#	0	1	#	0	0	1000.0	0.00	33.72	1	5	0	167.4	499999	452317	0.7	167.39999999999995	100
1	0	0	0	#	0	1	0	1	#	0	1	0.0	0.00	55.58	1	4	0	114.4	499574	452330	0.8	114.43181818181819	44
#	#	1	0	0	0	#	1	1	1	0	1	510.4	492.22	3.70	1	3	0	68.4	499977	452335	0.7	68.3645833333333	96
0	#	0	#	0	#	0	0	1	#	#	0	965.8	68.33	2.06	1	14	0	161.2	499999	452376	0.5	161.23960557048076	396
0	1	1	0	1	#	0	1	0	1	1	1	1000.0	4.83	73.71	1	1	0	87.4	495391	452383	0.9	87.43478260869566	23
#	0	#	#	1	1	0	0	0	1	0	1	109.9	163.47	16.20	1	8	0	94.4	499786	452413	0.7	94.41758241758244	91
1	1	#	1	#	1	#	#	1	0	0	1	945.1	106.71	3.65	1	4	0	119.7	499816	452431	0.6	119.71235256634847	192
1	#	#	1	1	1	0	#	0	1	1	0	0.0	0.28	47.54	1	9	0	148.3	499693	452454	0.7	148.27777777777771	90
1	#	0	1	1	#	1	0	1	#	#	0	67.8	136.72	2.61	1	2	0	119.8	499983	452496	0.6	119.83344843469861	189
0	#	1	#	#	0	0	0	0	1	0	0	1000.0	0.00	46.70	1	5	0	155.4	499635	452503	0.7	155.42682926829275	82
#	#	#	0	1	0	1	1	1	#	1	1	946.5	99.71	5.46	1	8	0	138.3	499678	452510	0.6	138.34356524446392	201
#	1	#	1	1	1	1	0	#	0	1	0	0.0	0.35	31.50	1	4	0	167.8	499621	452517	0.7	167.76666666666668	90
0	#	0	0	#	#	1	1	#	0	0	1	91.4	159.05	3.61	1	10	0	118.0	499995	452535	0.6	118.01938878915261	191
#	1	0	1	1	#	0	#	#	1	1	0	64.9	117.96	10.60	1	10	0	123.7	499868	452550	0.6	123.72906719250416	184
1	#	0	1	1	0	0	1	0	0	0	0	1000.0	3.89	107.51	1	3	0	72.0	497382	452554	0.9	72.0	24
1	#	0	0	0	0	1	0	0	#	1	0	1000.0	0.00	66.04	1	3	0	130.9	499675	452571	0.8	130.8780487804878	41
#	1	0	0	#	1	1	0	1	#	1	1	871.0	205.11	19.54	1	9	0	89.4	499742	452578	0.7	89.39784946236558	93
1	#	0	0	#	#	0	1	0	0	0	1	0.0	0.00	58.44	1	9	0	150.0	499701	452597	0.7	150.03061224489795	98
#	#	0	0	#	0	#	0	0	1	0	1	0.0	0.00	29.69	1	7	0	217.9	499819	452625	0.6	217.87700703100975	182
1	#	1	1	1	#	#	#	1	0	0	0	68.1	129.29	2.26	1	3	0	114.2	499907	452633	0.6	114.23499116432187	180
1	1	1	#	1	0	#	#	0	1	1	0	0.0	0.00	38.51	1	4	0	157.9	499032	452660	0.7	157.89473684210523	95
0	1	1	0	1	#	#	1	0	0	1	1	750.0	361.82	1.60	1	0	0	75.7	499376	452684	0.8	899.222720081477	48
0	1	0	0	0	#	#	#	0	#	0	0	1000.0	0.00	31.48	1	4	0	218.7	499950	452694	0.6	218.68093862045592	196
#	0	#	#	0	1	1	0	1	1	1	0	105.3	193.12	4.59	1	2	0	88.3	499859	452699	0.7	88.28947368421053	76
1	0	1	#	#	1	0	#	1	1	0	0	142.9	221.74	7.48	1	1	0	85.8	499920	452725	0.7	85.76923076923077	91
1	0	0	#	1	0	0	1	1	0	0	0	1000.0	0.00	96.20	1	3	0	83.9	499841	452737	0.9	83.91304347826087	23
0	0	0	0	0	#	#	0	#	1	#	1	0.0	0.03	29.34	1	8	0	217.0	499811	452755	0.6	217.0464268732124	182
0	0	0	1	#	#	0	#	0	1	1	0	876.4	192.04	8.58	1	5	0	94.5	499705	452772	0.7	94.47191011235955	89
0	1	0	1	#	1	1	#	0	#	1	0	101.0	200.18	2.87	1	2	0	101.9	499930	452826	0.7	101.89898989898987	99
0	#	0	0	0	#	1	0	1	1	0	1	0.0	0.00	47.97	1	4	0	112.9	499974	452833	0.8	112.94736842105263	38
1	1	1	#	1	1	#	#	1	0	#	1	1000.0	0.02	43.24	1	10	0	210.0	499816	452906	0.6	210.011353458716	203
1	0	0	1	0	0	#	#	#	0	0	0	1000.0	0.00	39.93	1	4	0	150.7	499830	452916	0.7	150.73913043478268	92
0	1	0	#	1	0	0	#	0	0	1	0	1000.0	0.00	52.87	1	2	0	118.6	499598	452934	0.8	118.60416666666667	48
0	0	1	1	1	0	1	1	0	#	1	1	1000.0	0.00	90.37	1	2	0	79.2	495954	452946	0.9	79.2	20
#	0	0	#	1	0	0	1	1	0	0	0	1000.0	0.00	53.02	1	1	0	125.6	499841	452959	0.8	125.55555555555556	45
1	0	1	1	0	1	1	0	0	1	#	0	0.0	0.95	158.77	1	8	0	75.7	492780	453021	0.9	75.65217391304348	23
1	1	1	#	0	1	#	#	0	#	1	1	919.2	129.17	2.94	1	6	0	125.5	499965	453040	0.6	125.48683477152792	189
0	1	0	#	1	1	1	#	#	0	1	0	109.9	167.47	13.40	1	2	0	97.4	499744	453048	0.7	97.41758241758242	91
0	1	#	0	0	1	0	0	#	#	0	1	0.0	0.17	31.34	1	7	0	161.3	499785	453085	0.7	161.2947368421053	95
#	1	1	1	0	0	#	0	1	1	#	1	864.6	242.20	4.98	1	6	0	90.4	499775	453110	0.7	90.43750000000004	96
0	1	1	1	1	1	0	0	#	1	0	1	1000.0	0.00	186.78	1	11	0	67.5	498200	453144	0.9	67.50000000000001	22
0	1	#	0	1	1	1	1	#	#	#	0	79.5	150.96	4.40	1	8	0	127.1	499905	453187	0.6	127.07818931029097	161
0	#	1	0	0	0	#	#	0	#	0	1	0.0	0.00	38.07	1	4	0	221.8	499988	453205	0.6	221.77265503751846	184
1	#	#	0	#	1	1	1	#	0	1	1	929.2	119.66	2.46	1	2	0	122.0	499866	453209	0.6	122.0385822312392	187
0	0	0	#	1	#	0	#	1	#	0	0	942.9	107.88	3.92	1	9	0	127.8	499832	453214	0.6	127.76508144230453	190
#	0	#	0	1	0	0	0	1	1	0	1	0.0	0.76	79.71	1	4	0	109.5	498592	453231	0.8	109.51063829787235	47
0	1	0	#	0	1	0	0	#	#	0	1	0.0	0.34	34.66	1	4	0	158.4	499785	453234	0.7	158.36082474226808	97
1	#	#	1	#	1	0	#	1	#	1	0	29.1	51.58	2.70	1	16	0	163.6	499961	453245	0.5	163.64457856048068	364
#	#	1	1	#	1	1	1	#	1	#	1	1000.0	0.00	21.21	1	3	0	262.7	499873	453259	0.5	262.7209263564603	375
1	1	0	#	1	1	#	0	1	#	#	0	64.1	116.17	3.40	1	8	0	124.2	499855	453267	0.6	124.18429597872324	189
0	0	1	1	0	1	1	1	#	1	0	0	0.0	0.00	97.32	1	4	0	74.4	498359	453303	0.9	74.36363636363637	22
1	1	0	1	#	0	0	1	1	#	#	1	885.9	191.74	7.17	1	5	0	95.8	499834	453309	0.7	95.843780095392	105
0	1	1	#	0	0	#	0	1	1	1	1	780.5	327.12	9.86	1	2	0	66.5	499775	453326	0.8	66.48780487804878	41
#	1	#	1	1	#	1	0	1	1	#	0	0.0	0.00	21.08	1	3	0	217.8	499631	453330	0.6	217.8308807067348	201
0	0	0	1	0	0	0	0	1	#	1	0	1000.0	0.00	23.62	1	1	0	160.1	498848	453377	0.9	160.06666666666666	30
#	#	#	#	1	0	0	#	0	0	0	0	981.9	34.73	2.08	1	7	0	175.9	499893	453379	0.5	175.88262525078784	327
1	#	1	#	1	1	0	1	0	1	#	0	0.0	0.00	57.69	1	6	0	156.9	498922	453405	0.7	156.91358024691357	81
0	#	#	1	0	#	0	0	#	1	1	0	726.1	389.83	1.86	1	9	0	85.0	499429	453430	0.6	868.7342527644163	206
#	0	1	0	0	0	1	0	#	1	#	1	131.9	230.26	3.03	1	1	0	98.3	499493	453470	0.7	98.25274725274727	91
#	0	1	#	#	1	1	1	#	1	#	1	972.3	57.52	1.81	1	14	0	166.2	499812	453587	0.5	1743.6440956501176	375
0	0	1	0	1	1	1	0	#	0	1	1	294.1	428.23	0.00	1	0	0	70.4	496634	453626	0.9	70.35294117647061	17
0	0	0	1	#	1	0	1	0	#	#	0	883.0	195.01	3.37	1	1	0	96.1	499853	453638	0.7	96.1063829787234	94
0	#	1	1	1	1	#	#	0	#	1	0	73.4	119.50	4.43	1	9	0	137.0	499706	453656	0.6	136.97183907516563	186
#	#	1	1	1	0	1	#	0	1	#	1	925.7	116.82	19.34	1	17	0	131.5	499921	453670	0.6	131.50556661607467	162
1	0	0	0	0	#	0	1	#	#	#	1	80.1	122.41	3.12	1	10	0	127.4	499452	453682	0.6	127.44300149482007	185
0	#	0	1	1	1	1	0	1	#	1	1	1000.0	0.00	55.21	1	7	0	117.3	498701	453729	0.8	117.28571428571429	49
1	0	0	0	1	1	1	0	0	1	0	0	1000.0	0.00	92.66	1	1	0	66.3	496738	453730	1.0	66.26666666666667	15
0	1	#	0	1	1	#	1	#	1	#	0	69.6	126.76	5.39	1	5	0	121.0	499754	453766	0.6	120.9999338234615	169
1	#	1	#	0	1	1	0	1	#	1	1	1000.0	0.77	39.23	1	4	0	149.5	499776	453816	0.7	149.4848484848485	99
1	0	1	0	1	#	0	#	1	1	1	0	0.0	0.00	74.42	1	5	0	116.3	498811	453817	0.8	116.3125	48
#	0	#	#	1	0	1	0	0	0	0	1	0.0	0.19	38.82	1	3	0	155.6	499624	453844	0.7	155.6421052631579	95
1	0	#	0	0	1	#	0	1	0	0	0	1000.0	0.75	114.89	1	4	0	119.4	498739	453846	0.8	119.37837837837836	37
#	1	0	1	#	1	1	#	#	1	#	1	973.7	49.33	2.62	1	7	0	173.9	499929	453847	0.5	173.87460443633114	340
#	#	1	1	1	#	1	0	1	1	#	1	1000.0	0.00	25.97	1	4	0	205.1	498947	453853	0.6	205.09465275557193	175
#	1	#	#	#	1	1	1	#	0	1	1	983.1	44.14	1.62	1	19	0	174.8	499975	453917	0.5	2052.792771173414	371
0	1	#	#	1	1	0	0	1	0	0	0	826.1	249.40	10.75	1	2	0	71.1	498998	453942	0.8	71.08695652173914	46
#	0	1	#	1	1	0	#	0	0	0	1	122.2	219.63	3.19	1	2	0	99.3	499612	453959	0.7	99.33333333333333	90
0	1	0	1	0	1	0	#	1	0	0	0	1000.0	1.70	74.32	1	2	0	72.8	499020	453964	0.9	72.8	20
#	#	1	0	0	1	1	1	0	1	1	1	1000.0	1.20	83.52	1	7	0	106.7	498964	453971	0.8	106.68627450980392	51
0	0	0	0	1	#	0	1	0	#	#	0	1000.0	0.00	37.71	1	4	0	168.2	499039	453983	0.7	168.23595505617982	89
0	#	#	0	0	0	#	1	0	0	1	1	0.0	0.48	29.16	1	2	0	161.2	499901	453987	0.7	161.23255813953492	86
0	0	1	0	0	#	0	0	#	1	0	0	1000.0	0.00	18.89	1	0	0	197.7	496998	453990	0.8	197.69767441860466	43
0	0	#	1	1	0	1	1	0	0	0	0	1000.0	0.34	107.65	1	4	0	85.2	499049	453993	0.9	85.16	25
#	#	0	1	1	1	1	#	0	1	0	0	108.7	162.73	26.69	1	11	0	92.0	499499	454072	0.7	92.0217391304348	92
0	1	0	#	0	0	#	0	#	#	0	0	1000.0	0.24	26.22	1	2	0	220.0	499999	454132	0.6	219.9717093716589	177
0	#	0	0	1	#	1	0	0	1	0	1	0.0	0.00	45.65	1	2	0	121.6	499529	454139	0.8	121.59183673469387	49
#	1	#	#	0	0	0	0	0	0	0	1	0.0	0.00	16.79	1	1	0	246.3	498150	454205	0.7	246.32978723404258	94
0	0	1	1	0	1	#	#	1	#	1	1	867.3	231.74	2.77	1	2	0	90.1	499265	454209	0.7	90.0918367346939	98
1	0	0	#	0	#	0	1	1	0	0	0	1000.0	0.27	48.54	1	4	0	123.3	499338	454282	0.8	123.28571428571429	56
0	0	1	1	0	1	0	#	#	0	0	1	0.0	0.00	58.52	1	4	0	114.0	499466	454284	0.8	113.95652173913044	46
#	1	#	#	1	1	#	1	1	#	1	0	0.0	0.03	18.23	1	8	0	300.6	499989	454304	0.5	300.63875775281133	371
#	1	#	0	1	1	0	#	1	#	1	0	52.1	101.75	3.58	1	11	0	131.9	499807	454308	0.6	131.89933836402105	179
1	#	#	1	0	1	1	1	#	0	1	1	1000.0	0.10	37.60	1	7	0	153.8	499975	454326	0.7	153.8351648351648	91
0	1	1	#	#	1	#	0	#	1	1	1	934.6	111.84	4.92	1	9	0	122.7	499739	454367	0.6	122.66466985053533	166
1	0	0	#	1	0	0	#	#	0	#	1	51.1	102.56	2.90	1	3	0	118.1	499726	454374	0.6	118.06428512850232	186
1	1	1	#	#	0	1	1	1	0	#	0	0.0	0.00	34.27	1	5	0	151.5	499453	454397	0.7	151.5172413793103	87
1	0	0	1	#	0	1	#	#	1	1	1	829.3	285.00	5.86	1	2	0	92.8	499546	454418	0.7	92.75609756097559	82
1	#	#	1	1	0	0	1	#	1	#	0	46.6	87.37	5.27	1	3	0	126.1	499455	454484	0.6	126.11384479591334	169
#	0	0	0	#	#	#	0	#	0	0	0	1000.0	0.02	26.25	1	7	0	271.9	499892	454485	0.5	271.851745137044	352
